res_state,res_county,total_deaths,deaths_male,deaths_65p,pct_male,pct_65p,population,med_age,med_income,area_km2,lon,lat,Y,density
VA,YORK,15,0,15,0,100,70238,39.6,93356,322.723357573076,-76.5633938242775,37.2431402037729,21.3559611606253,217.64151354956
VT,CHITTENDEN,33,0,33,0,100,168419,36.5,76316,1603.9113647521,-73.0808975478319,44.4608387554612,19.5939888017385,105.005179027477
VT,RUTLAND,11,11,11,100,100,60464,47,57176,2446.9948880022,-73.036562320842,43.5798143013857,18.1926435564964,24.7094917510697
WA,BENTON,136,67,122,49.2647058823529,89.7058823529412,207426,36,72046,4559.19144537539,-119.510900238799,46.2391028801574,65.5655510880989,45.4962250401664
WA,CLALLAM,14,14,14,100,100,77365,50.9,55090,4592.42549042435,-123.927158127454,48.050013235139,18.0960382601952,16.8462177908631
WA,CLARK,404,240,404,59.4059405940594,100,505363,38.6,77184,1698.43128929515,-122.482539207225,45.7790392819083,79.9425363550557,297.546920611504
WA,COWLITZ,58,32,58,55.1724137931035,100,111021,41,58791,3021.22355990002,-122.680814174642,46.1931864986963,52.2423685609029,36.7470323856716
WA,KING,1956,1054,1924,53.8854805725971,98.3640081799591,2274349,37,99158,5676.51715137858,-121.805319549306,47.4899924452638,86.0026319619372,400.659231593735
WA,KITSAP,102,63,102,61.7647058823529,100,275832,39.2,78969,1124.7662696159,-122.671886313662,47.6129000404337,36.9790307143479,245.234950096961
WA,LEWIS,11,11,11,100,100,82562,42.9,54970,6310.11771138488,-122.392652579606,46.5787373169552,13.3233206559919,13.084066538258
WA,MASON,11,11,11,100,100,66033,45.3,60565,2592.87496506172,-123.192736827105,47.3481335480794,16.6583374979177,25.4670976772025
WA,PIERCE,731,407,660,55.6771545827633,90.2872777017784,923655,36.2,76438,4399.09111093946,-122.10370036501,47.0241177660725,79.1421039240842,209.96496246761
WA,SNOHOMISH,664,367,653,55.2710843373494,98.3433734939759,829975,38,89273,5468.80442365023,-121.697612686785,48.0475118006467,80.0024097111359,151.765346811584
WA,SPOKANE,784,444,771,56.6326530612245,98.3418367346939,541198,37.8,60101,4611.74152018341,-117.404329228022,47.6198721120758,144.863802157436,117.352197132348
WA,THURSTON,117,64,117,54.7008547008547,100,296018,39.1,75867,1969.21228653367,-122.832941259308,46.9257075989715,39.5246235026248,150.323051518772
WA,WHATCOM,55,35,55,63.6363636363636,100,227451,37.5,65420,5613.02641155536,-121.719794577417,48.8269069288319,24.1810323981869,40.5219899788382
WA,YAKIMA,263,189,263,71.8631178707224,100,256736,32.9,54917,11165.0654798512,-120.737615283683,46.4565733740026,102.439860401346,22.9945807719008
WI,BARRON,42,13,42,30.952380952381,100,46723,44.4,52346,2304.33154062919,-91.8483095699915,45.423511974466,89.8914881321833,20.2761621651207
WI,BROWN,205,115,205,56.0975609756098,100,268966,37.5,64728,1389.73112484187,-88.003699026753,44.4527607167324,76.2178119167478,193.538156548523
WI,CALUMET,12,12,12,100,100,52478,40.9,76065,1028.42603268302,-88.2180235600755,44.0814923766605,22.866725103853,51.0274908766089
WI,CHIPPEWA,77,44,77,57.1428571428571,100,66346,41.3,61215,2697.36962247144,-91.2798912257742,45.0692879282488,116.05824013505,24.5965548982535
WI,CLARK,12,12,12,100,100,34629,37.6,54463,3156.1432577174,-90.612012372125,44.7343117425566,34.6530364723209,10.9719354200178
WI,COLUMBIA,11,0,11,0,100,58520,42.7,69262,2061.20912596354,-89.3336897376412,43.4665847665864,18.796992481203,28.3911027090199
WI,DANE,228,109,228,47.8070175438597,100,562620,35.2,75179,3205.29303916089,-89.4181529553696,43.0672621031551,40.5246880665458,175.528412886482
WI,DODGE,127,60,127,47.244094488189,100,89344,43,62591,2349.54795105509,-88.7075337834846,43.4161405337927,142.147206303725,38.0260381406045
WI,DOUGLAS,23,23,23,100,100,44348,42.3,56855,3477.20206452391,-91.9162213716685,46.4325474120994,51.8625417155227,12.7539323792712
WI,DUNN,11,0,11,0,100,45453,35.1,59588,2237.61805982781,-91.896390498779,44.9462135857441,24.2008228279762,20.3131181393387
WI,EAU CLAIRE,58,27,58,46.551724137931,100,105877,34.9,62508,1670.75373758643,-91.2859792376157,44.7268450084537,54.7805472387771,63.3707994290948
WI,FOND DU LAC,98,74,98,75.5102040816327,100,104156,41.7,64147,1983.57870819026,-88.4881891073034,43.7536027356512,94.0896347786013,52.5091339052676
WI,GRANT,37,14,37,37.8378378378378,100,51979,36.1,54144,3064.93486231894,-90.7061402735765,42.8671606791051,71.182592970238,16.9592511211389
WI,JEFFERSON,65,38,65,58.4615384615385,100,86208,41.3,67167,1509.40924638706,-88.7758833059226,43.0207245204896,75.3990348923534,57.1137351956394
WI,KENOSHA,268,119,257,44.4029850746269,95.8955223880597,169202,38.7,66595,720.429816944704,-88.0423895196872,42.5769560558431,158.390562759305,234.862572342681
WI,LA CROSSE,35,24,35,68.5714285714286,100,120943,36.3,60307,1243.19789285497,-91.1151651338428,43.9064666635854,28.9392523750858,97.2837877984633
WI,LINCOLN,28,11,28,39.2857142857143,100,28429,47.9,59183,2348.46614494102,-89.7346003927303,45.3372649234677,98.4909775229519,12.1053480209799
WI,MANITOWOC,62,41,62,66.1290322580645,100,81412,44.9,58464,1542.47730228351,-87.8098773313411,44.1197446221323,76.1558492605513,52.7800311093565
WI,MARATHON,178,76,178,42.6966292134831,100,138114,40.8,63029,4082.60266478874,-89.7591427691337,44.8983766733281,128.879041950852,33.8298902293856
WI,MARINETTE,52,30,52,57.6923076923077,100,41900,48.9,52385,3705.04103346921,-88.0327173298918,45.3822302031018,124.105011933174,11.3089165872927
WI,MILWAUKEE,1272,643,1212,50.5503144654088,95.2830188679245,938609,35,52260,628.128325969811,-87.9667445694606,43.0070379701105,135.519689242272,1494.29497316622
WI,OCONTO,13,13,13,100,100,39077,47.2,64528,2634.14496925434,-88.2683513346585,45.0257114332975,33.267651047931,14.8347947649448
WI,ONEIDA,13,13,13,100,100,37877,51.4,58156,3202.58644125786,-89.5216080662827,45.7056316907158,34.3216199804631,11.8270031721996
WI,OUTAGAMIE,162,83,162,51.2345679012346,100,190973,38.4,68441,1669.41123626967,-88.4649460741512,44.4160088534794,84.8287454247459,114.395420284059
WI,OZAUKEE,19,19,19,100,100,91627,44,84394,608.815209074539,-87.9509881084003,43.3838690228238,20.7362458663931,150.500510884546
WI,PIERCE,12,12,12,100,100,42229,37.3,73873,1532.56944416848,-92.4222837884255,44.7196102876815,28.4164910369651,27.5543794512437
WI,RACINE,263,124,263,47.148288973384,100,198065,40.1,62556,881.778739769041,-88.0612574463904,42.7474937122811,132.784691894075,224.619840632445
WI,ROCK,135,80,135,59.2592592592593,100,163761,39.8,59519,1880.61855043194,-89.0715682430305,42.6711723605473,82.4372103248026,87.0782647349656
WI,SAUK,11,11,11,100,100,65793,41,62808,2199.35167875204,-89.9482285162504,43.4264925371017,16.7191038560333,29.914724705297
WI,SHAWANO,46,32,46,69.5652173913044,100,40869,45.5,57322,2355.16418197616,-88.7649011609842,44.7892902576709,112.55474809758,17.3529303446301
WI,SHEBOYGAN,103,67,103,65.0485436893204,100,118058,41.3,62101,1340.81763038001,-87.9453877353299,43.7210656597962,87.2452523335988,88.0492598881927
WI,ST. CROIX,12,12,12,100,100,93893,39.2,84985,1905.22708070622,-92.4527814870935,45.0340102778748,12.7805054689913,49.2817895309342
WI,TREMPEALEAU,24,12,24,50,100,30813,40.7,59606,1921.62170371073,-91.3585288872224,44.3035245704802,77.8892026092883,16.0348938297787
WI,VERNON,13,0,13,0,100,30710,42,54549,2114.591894772,-90.834569228949,43.5940007981185,42.3314881146206,14.5228968653128
WI,WALWORTH,80,36,80,45,100,105310,40.4,66034,1493.24330081666,-88.5419349899823,42.6683954594787,75.9661950432058,70.5243411722696
WI,WASHINGTON,144,83,144,57.6388888888889,100,136811,43.2,80839,1128.20830730091,-88.2307512543571,43.368343830723,105.254694432465,121.263953752745
WI,WAUKESHA,767,392,767,51.1082138200782,100,407518,43.1,88985,1503.69406170322,-88.304516630492,43.0181220062557,188.212545212727,271.011245158745
WI,WAUPACA,61,43,61,70.4918032786885,100,51806,45.5,60106,1981.7021441174,-88.9648715008507,44.4702795385509,117.746979114388,26.1421728556856
WI,WINNEBAGO,129,76,129,58.9147286821706,100,171796,38.3,59947,1498.2760052062,-88.6446475275664,44.0687849826582,75.0890591166267,114.662451646455
WI,WOOD,12,12,12,100,100,74189,43.9,55684,2096.33004317947,-90.0414754900628,44.4551621891106,16.1749046354581,35.3899426482858
WY,FREMONT,16,0,16,0,100,39190,38.5,54291,24000.0686598925,-108.625914272479,43.0392581878135,40.8267415156928,1.63291199518491
WY,LARAMIE,22,11,22,50,100,100733,37.4,69369,6959.92940525025,-104.689312870736,41.3069703742078,21.8399134345249,14.4732789852741
WY,NATRONA,84,38,84,45.2380952380953,100,80300,37.3,62168,13926.5828773263,-106.798509033501,42.9612590807117,104.607721046077,5.76595139721857
